International,Embassy of India,['AFGHANISTAN'],['Embassy of India Kabul Afghanistan' 'http://eoi.gov.in/kabul' '']
International,Embassy of India,['ALGERIA'],['Embassy of India Algiers Algeria' 'http://www.indianembassyalgiers.gov.in' '']
International,Embassy of India,['ANGOLA'],['Embassy of India Luanda Angola' 'https://indembangola.gov.in' '']
International,Embassy of India,['ARGENTINA'],['Embassy of India Buenos Aires Argentina' 'http://www.indembarg.gov.in' '']
International,Embassy of India,['ARMENIA'],['Embassy of India Yerevan Armenia' 'https://eoiyerevan.gov.in' '']
International,Embassy of India,['AUSTRIA'],['Embassy of India to Austria and Montenegro Vienna' 'https://eoivienna.gov.in' '']
International,Embassy of India,['AZERBAIJAN'],['Embassy of India Baku Azerbaijan' 'http://www.indianembassybaku.gov.in' '']
International,Embassy of India,['BAHRAIN'],['Embassy of India Bahrain' 'http://eoi.gov.in/bahrain' '']
International,Embassy of India,['BELARUS'],['Embassy of India Minsk Belarus' 'http://www.indembminsk.in' '']
International,Embassy of India,['BELGIUM'],['Embassy of India Belgium Luxembourg and the European Union' 'https://www.indianembassybrussels.gov.in' '']
International,Embassy of India,['BHUTAN'],['Embassy of India Thimphu' 'http://www.indianembassythimphu.bt' '']
International,Embassy of India,['BHUTAN'],['Embassy of India Thimphu Bhutan' 'https://www.indembthimphu.gov.in' '']
International,Embassy of India,['BRAZIL'],['Embassy of India Brasilia' 'http://www.eoibrasilia.gov.in' '']
International,Embassy of India,['BULGARIA'],['Embassy of India Sofia Bulgaria' 'http://www.indembsofia.gov.in' '']
International,Embassy of India,['CAMBODIA'],['Embassy of India Phnom Penh Cambodia' 'https://embindpp.gov.in' '']
International,Embassy of India,['CHILE'],['Embassy of India Santiago Chile' 'http://www.indianembassysantiago.gov.in' '']
International,Embassy of India,['CHINA'],['Embassy of India Beijing' 'http://www.eoibeijing.gov.in' '']
International,Embassy of India,['COLOMBIA'],['Embassy of India in Colombia (Accredited to Ecuador) Bogota' 'http://www.eoibogota.gov.in' 'Accredited to Ecuador']
International,Embassy of India,"[""C�TE D'IVOIRE""]",['Embassy of India Abidjan Cote d�Ivoire' 'http://www.eoiabidjan.gov.in' '']
International,Embassy of India,['CROATIA'],['Embassy of India Zagreb Croatia' 'http://www.indianembassyzagreb.gov.in' '']
International,Embassy of India,['CUBA'],['Embassy of India Havana Cuba' 'https://eoi.gov.in/havana' '']
International,Embassy of India,['CZECH REPUBLIC'],['Embassy of India Prague' 'http://www.eoiprague.gov.in' '']
International,Embassy of India,['DENMARK'],[' Embassy of India Copenhagen Denmark' 'http://www.indianembassycopenhagen.gov.in' '']
International,Embassy of India,['EGYPT'],['Embassy of India Cairo Egypt' 'http://www.eoicairo.gov.in' '']
International,Embassy of India,['ETHIOPIA'],['Embassy of India Addis Ababa Ethiopia' 'http://www.indembassyeth.in' '']
International,Embassy of India,['FINLAND'],['Embassy of India Finland and Estonia' 'http://www.indembhelsinki.gov.in' '']
International,Embassy of India,['FRANCE'],['Embassy of India Paris France' 'https://eoiparis.gov.in' '']
International,Embassy of India,['GERMANY'],['Embassy of India Berlin  Germany' 'https://indianembassyberlin.gov.in' '']
International,Embassy of India,['GREECE'],['Embassy of India Athens' 'http://www.indianembassy.gr' '']
International,Embassy of India,['GUATEMALA'],['Embassy of India Guatemala concurrently accredited to El Salvador and Honduras' 'http://indemguatemala.gov.in' '']
International,Embassy of India,['HUNGARY'],['Embassy of India Budapest Hungary' 'http://www.eoibudapest.gov.in' '']
International,Embassy of India,['ICELAND'],['Embassy of India Reykjavik Iceland' 'http://indianembassyreykjavik.gov.in' '']
International,Embassy of India,['INDONESIA'],['Embassy of India Jakarta Indonesia' 'https://indianembassyjakarta.gov.in' '']
International,Embassy of India,['IRAN ISLAMIC REPUBLIC OF'],['Embassy of India Tehran' 'http://www.indianembassy-tehran.ir' '']
International,Embassy of India,['IRAQ'],['Embassy of India Baghdad Iraq' 'http://www.eoibaghdad.gov.in' '']
International,Embassy of India,['IRELAND'],['Embassy of India Dublin Ireland' 'http://www.indianembassydublin.gov.in' '']
International,Embassy of India,['ISRAEL'],['Embassy of India Tel Aviv Israel' 'http://indembassyisrael.gov.in' '']
International,Embassy of India,['ITALY'],['Embassy of India Rome Italy' 'http://www.indianembassyrome.gov.in' '']
International,Embassy of India,['JAPAN'],['Embassy of India Tokyoa' 'http://www.indembassy-tokyo.gov.in' '']
International,Embassy of India,['JORDAN'],['Embassy of India Amman Jordan' 'http://indembassy-amman.gov.in' '']
International,Embassy of India,['KAZAKHSTAN'],['Embassy of India Astana Kazakhstan' 'http://www.indembastana.gov.in' '']
International,Embassy of India,['KOREA REPUBLIC OF'],['Embassy of India Seoul  Republic of Korea' 'http://www.indembassyseoul.gov.in' '']
International,Embassy of India,['KUWAIT'],['Embassy of India Kuwait' 'http://indembkwt.gov.in' '']
International,Embassy of India,"[""LAO PEOPLE'S DEMOCRATIC REPUBLIC""]",['Embassy of India Vientiane LAO PDR' 'http://www.indianembassylaos.gov.in' '']
International,Embassy of India,['LEBANON'],['Embassy of India Beirut Lebanon' 'http://www.indianembassybeirut.gov.in' '']
International,Embassy of India,['MADAGASCAR'],['Embassy of India in Antananarivo Madagascar' 'https://www.eoiantananarivo.gov.in' '']
International,Embassy of India,['MALI'],['Embassy of India Bamako Mali' 'http://www.embassyofindiabamako.gov.in' '']
International,Embassy of India,['MEXICO'],['Embassy of India to Mexico : High Commission of India to Belize' 'https://www.indiainmexico.gov.in' '']
International,Embassy of India,['MOROCCO'],['Embassy of India Rabat' 'http://www.indianembassyrabat.com' '']
International,Embassy of India,['MYANMAR'],['Embassy of India Yangon Myanmar' 'http://embassyofindiayangon.gov.in' '']
International,Embassy of India,['NEPAL'],['Embassy of India Kathmandu Nepal' 'http://www.indembkathmandu.gov.in' '']
International,Embassy of India,['NETHERLANDS'],['Embassy of India The Hague' 'http://www.indianembassy.nl' '']
International,Embassy of India,['NIGER'],['Embassy of India Niamey Niger' 'http://indembniamey.gov.in' '']
International,Embassy of India,['NORWAY'],['Embassy of India Oslo Norway' 'http://www.indianembassyoslo.gov.in' '']
International,Embassy of India,['OMAN'],['Embassy of India Muscat Oman' 'http://www.indemb-oman.gov.in' '']
International,Embassy of India,['PALESTINIAN TERRITORY OCCUPIED'],['Representative Office of India Ramallah Palestine' 'http://roiramallah.gov.in' '']
International,Embassy of India,['PANAMA'],['Embassy of India Panama' 'http://www.indianembassyinpanama.com' '']
International,Embassy of India,['PERU'],['Embassy of India Lima Peru' 'http://www.indembassy.org.pe' '']
International,Embassy of India,['PHILIPPINES'],['Embassy of India Manila' 'http://www.eoimanila.gov.in' '']
International,Embassy of India,['POLAND'],['Embassy of India Warsaw Poland & Lithuania' 'http://www.indianembassywarsaw.gov.in' '']
International,Embassy of India,['PORTUGAL'],['Embassy of India Lisbon Portugal' 'http://www.eoilisbon.gov.in' '']
International,Embassy of India,['ROMANIA'],['Embassy of India Bucharest' 'http://eoiromania.in' '']
International,Embassy of India,['ROMANIA'],['Embassy of India Bucharest Romania' 'http://www.eoibucharest.gov.in' '']
International,Embassy of India,['RUSSIAN FEDERATION'],['Embassy of India Moscow Russia' 'http://indianembassy-moscow.gov.in' '']
International,Embassy of India,['SAUDI ARABIA'],['Embassy of India Riyadh' 'http://eoiriyadh.gov.in' '']
International,Embassy of India,['SENEGAL'],['Embassy of India Dakar Senegal' 'https://embassyofindiadakar.gov.in' '']
International,Embassy of India,['SERBIA'],['Embassy of India Belgrade Serbia' 'http://eoibelgrade.gov.in' '']
International,Embassy of India,['SLOVAKIA'],['Embassy of India in Bratislava Slovakia' 'http://www.eoibratislava.gov.in' '']
International,Embassy of India,['SLOVENIA'],['Embassy of India in Ljubljana Slovenia' 'http://www.eoiljubljana.gov.in' '']
International,Embassy of India,['SPAIN'],['Embassy of India Madrid Spain' 'https://www.eoimadrid.gov.in' '']
International,Embassy of India,['SUDAN'],['Embassy of India Khartoum Sudan' 'http://www.eoikhartoum.gov.in' '']
International,Embassy of India,['SUDAN'],['Embassy of India Juba South Sudan' 'http://indembjuba.gov.in' '']
International,Embassy of India,['SURINAME'],['Embassy of India Paramaribo Suriname' 'https://www.indembassysuriname.gov.in' '']
International,Embassy of India,['SWEDEN'],['Embassy of India Stockholm' 'http://www.indianembassy.se' '']
International,Embassy of India,['SWEDEN'],['Embassy of India Sweden and Latvia' 'http://www.indembassysweden.gov.in' '']
International,Embassy of India,['SWITZERLAND'],['Embassy of India Berne Switzerland' 'http://www.indembassybern.gov.in' '']
International,Embassy of India,['SYRIAN ARAB REPUBLIC'],['Embassy of India Damascus Syria' 'http://eoi.gov.in/damascus' '']
International,Embassy of India,['TAJIKISTAN'],['Embassy of India Dushanbe Tajikistan' 'http://www.eoidushanbe.gov.in' '']
International,Embassy of India,['THAILAND'],['Embassy of India Bangkok Thailand' 'http://embassyofindiabangkok.gov.in' '']
International,Embassy of India,['TUNISIA'],['Embassy of India Tunis Tunisia' 'http://www.embassyofindiatunis.gov.in' '']
International,Embassy of India,['TURKEY'],['Embassy of India Ankara' 'http://www.indembassyankara.gov.in' '']
International,Embassy of India,['TURKMENISTAN'],['Embassy of India Ashgabat Turkmenistan' 'https://eoi.gov.in/ashgabat' '']
International,Embassy of India,['UKRAINE'],['Embassy of India Kyiv Ukraine' 'http://eoiukraine.gov.in' '']
International,Embassy of India,['UNITED ARAB EMIRATES'],['Embassy of India Abu Dhabi United Arab Emirates (U.A.E.)' 'http://www.indembassyuae.gov.in' 'U.A.E.']
International,Embassy of India,['UNITED STATES'],['Embassy of India Washington DC' 'https://www.indianembassyusa.gov.in' '']
International,Embassy of India,['UZBEKISTAN'],['Embassy of India Tashkent Uzbekistan' 'http://eoi.gov.in/tashkent' '']
International,Embassy of India,['VENEZUELA'],['Embassy of India Caracas Venezuela' 'http://www.eoicaracas.gov.in' '']
International,Embassy of India,['YEMEN'],['Embassy of India Sanaa' 'http://eoisanaa.org' '']
International,Embassy of India,['ZIMBABWE'],['Embassy of India Harare Zimbabwe' 'https://eoi.gov.in/harare' '']
International,High Commission of India,['AUSTRALIA'],['High Commission of India Canberra Australia' 'http://www.hcicanberra.gov.in' '']
International,High Commission of India,['BANGLADESH'],['High Commission of India Dhaka' 'http://www.hcidhaka.gov.in' '']
International,High Commission of India,['BANGLADESH'],['Assistant High Commission of India Rajshahi Bangladesh' 'http://www.ahcirajshahi.gov.in' '']
International,High Commission of India,['BANGLADESH'],['Assistant High Commission of India Chittagong Bangladesh' 'https://ahcichittagong.gov.in' '']
International,High Commission of India,['BANGLADESH'],['Assistant High Commission of India Khulna Bangladesh' 'https://ahcikhulna.gov.in' '']
International,High Commission of India,['BANGLADESH'],['Assistant High Commission of India Sylhet Bangladesh' 'https://ahcisylhet.gov.in' '']
International,High Commission of India,['BOTSWANA'],['High Commission of India Gaborone Botswana' 'http://www.hcigaborone.gov.in' '']
International,High Commission of India,['BRUNEI DARUSSALAM'],['High Commission of India Bandar Seri Begawan Brunei Darussalam' 'http://www.hcindiabrunei.gov.in' '']
International,High Commission of India,['CANADA'],['High Commission of India Ottawa Canada' 'https://hciottawa.gov.in' '']
International,High Commission of India,['CYPRUS'],['High Commission of India Nicosia Cyprus' 'http://www.hcinicosia.gov.in' '']
International,High Commission of India,['FIJI'],['High Commission of India Suva Fiji' 'http://www.indiainfiji.gov.in' '']
International,High Commission of India,['GHANA'],['High Commission of India Accra Ghana' 'http://www.hciaccra.gov.in' '']
International,High Commission of India,['GUYANA'],['High Commission of India Georgetown Guyana' 'http://www.hcigeorgetown.org' '']
International,High Commission of India,['JAMAICA'],['High Commission of India Kingston Jamaica' 'https://hcikingston.gov.in' '']
International,High Commission of India,['KENYA'],['High Commission of India Nairobi Kenya' 'https://hcinairobi.gov.in' '']
International,High Commission of India,['MALAYSIA'],['High Commission of India Kuala Lumpur Malaysia' 'http://hcikl.gov.in' '']
International,High Commission of India,['MAURITIUS'],['High Commission of India Port Louis' 'https://hcimauritius.gov.in' '']
International,High Commission of India,['MOZAMBIQUE'],['High Commision of India Maputo' 'http://www.hcimaputo.gov.in' '']
International,High Commission of India,['NAMIBIA'],['High Commission of India Windhoek Namibia' 'http://www.hciwindhoek.gov.in' '']
International,High Commission of India,['NEW ZEALAND'],['High Commission of India Wellington New Zealand' 'http://www.hciwellington.gov.in' '']
International,High Commission of India,['NIGERIA'],['High Commission of India Abuja Nigeria' 'http://hciabuja.gov.in' '']
International,High Commission of India,['PAPUA NEW GUINEA'],['High Commission of India Port Moresby Papua New Guinea' 'http://hcipom.gov.in' '']
International,High Commission of India,['SINGAPORE'],['High Commission of India Singapore' 'https://www.hcisingapore.gov.in' '']
International,High Commission of India,['SOUTH AFRICA'],['High Commission of India Pretoria South Africa' 'http://www.hcipretoria.gov.in' '']
International,High Commission of India,['SRI LANKA'],['High Commission of India Colombo' 'https://hcicolombo.gov.in' '']
International,High Commission of India,['SRI LANKA'],['Assistant High Commission of India Kandy Sri Lanka' 'https://ahcikandy.gov.in' '']
International,High Commission of India,['TANZANIA UNITED REPUBLIC OF'],['High Commission of India Dar Es Salaam Tanzania' 'http://hcindiatz.gov.in' '']
International,High Commission of India,['TRINIDAD AND TOBAGO'],['High Commission of India Port of Spain Trinidad and Tobago' 'https://www.hcipos.gov.in' '']
International,High Commission of India,['UNITED KINGDOM'],['High Commission of India London' 'http://www.hcilondon.gov.in' '']
International,High Commission of India,['VIET NAM'],['Embassy of India Hanoi Vietnam' 'http://www.indembassyhanoi.gov.in' '']
International,High Commission of India,['ZAMBIA'],['High Commission of India Lusaka Zambia' 'http://www.hcizambia.gov.in' '']
International,Consulate General of India,['AUSTRALIA'],['Consulate General of India Sydney Australia' 'http://cgisydney.gov.in' '']
International,Consulate General of India,['AUSTRALIA'],['Consulate General of India Perth Australia' 'https://cgiperth.gov.in' '']
International,Consulate General of India,['AUSTRALIA'],['Consulate General of India Melbourne Australia' 'http://cgimelbourne.gov.in' '']
International,Consulate General of India,['BHUTAN'],['Consulate General of India Phuentsholing Bhutan' 'http://www.consulatephuentsholing.nic.in' '']
International,Consulate General of India,['BRAZIL'],['Consulate General of India Sao Paulo Brazil' 'http://www.cgisaopaulo.gov.in' '']
International,Consulate General of India,['CANADA'],['Consulate General of India Toronto Canada' 'http://www.cgitoronto.gov.in' '']
International,Consulate General of India,['CANADA'],['Consulate General of India BC Vancouver Canada' 'http://cgivancouver.gov.in' '']
International,Consulate General of India,['CHINA'],['Consulate General of India Shanghai China' 'https://www.cgishanghai.gov.in' '']
International,Consulate General of India,['CHINA'],['Consulate General of India Hong Kong China' 'http://www.cgihk.gov.in' '']
International,Consulate General of India,['CHINA'],['Consulate General of India Guangzhou China' 'http://cgiguangzhou.gov.in' '']
International,Consulate General of India,['GERMANY'],['Consulate General of India Frankfurt Germany' 'https://cgifrankfurt.gov.in' '']
International,Consulate General of India,['GERMANY'],['Consulate General of India Hamburg Germany' 'http://cgihamburg.gov.in' '']
International,Consulate General of India,['INDONESIA'],['Consulate General of India Medan Indonesia' 'http://www.cgimedan.gov.in' '']
International,Consulate General of India,['INDONESIA'],['Consulate General of India Bali Indonesia' 'http://www.cgibali.gov.in' '']
International,Consulate General of India,['IRAQ'],['Consulate General of India Erbil (Kurdistan) Iraq' 'http://www.cgierbil.gov.in' 'Kurdistan']
International,Consulate General of India,['ITALY'],['Consulate General of India Milan Italy' 'http://www.cgimilan.gov.in' '']
International,Consulate General of India,['JAPAN'],['Consulate General of India Osaka-Kobe Japan' 'https://www.indconosaka.gov.in' '']
International,Consulate General of India,['MYANMAR'],['Consulate General of India Sittwe Myanmar' 'https://www.cgisittwe.gov.in' '']
International,Consulate General of India,['MYANMAR'],['Consulate General of India Mandalay Myanmar' 'http://www.cgimandalay.gov.in' '']
International,Consulate General of India,['NEPAL'],['Consulate General of India Birgunj Nepal' 'http://www.cgibirgunj.gov.in' '']
International,Consulate General of India,['REUNION'],['Consulate General of India Saint Denis Reunion Island' 'https://www.cgireunion.gov.in' '']
International,Consulate General of India,['RUSSIAN FEDERATION'],['Consulate General of India St. Petersburg Russia' 'http://www.indianconsulate.ru' '']
International,Consulate General of India,['RUSSIAN FEDERATION'],['Consulate General of India St. Petersburg' 'http://cgispburg.gov.in' '']
International,Consulate General of India,['RUSSIAN FEDERATION'],['Consulate General of India Vladivostok Russia' 'http://www.cgivladi.gov.in' '']
International,Consulate General of India,['SAUDI ARABIA'],['Consulate General of India Jeddah Saudi Arabia' 'http://www.cgijeddah.gov.in' '']
International,Consulate General of India,['SOUTH AFRICA'],['Consulate General of India Johannesburg South Africa' 'http://cgijoburg.gov.in' '']
International,Consulate General of India,['SOUTH AFRICA'],['Consulate General of India Cape Town South Africa' 'http://www.cgicapetown.gov.in' '']
International,Consulate General of India,['SOUTH AFRICA'],['Consulate General of India Durban South Africa' 'http://www.cgidurban.gov.in' '']
International,Consulate General of India,['SRI LANKA'],['Consulate General of India Jaffna Sri Lanka' 'http://cgijaffna.gov.in' '']
International,Consulate General of India,['SRI LANKA'],['Consulate General of India Hambantota Sri Lanka' 'http://www.cgihambantota.gov.in' '']
International,Consulate General of India,['TANZANIA UNITED REPUBLIC OF'],['Consulate General of India Zanzibar Tanzania' 'http://www.cgizanzibar.gov.in' '']
International,Consulate General of India,['TURKEY'],['Consulate General of India Istanbul Turkey' 'https://www.cgiistanbul.gov.in' '']
International,Consulate General of India,['UNITED ARAB EMIRATES'],['Consulate General of India Dubai United Arab Emirates' 'http://www.cgidubai.gov.in' '']
International,Consulate General of India,['UNITED KINGDOM'],['Consulate General of India Birmingham United Kingdom' 'http://cgibirmingham.gov.in' '']
International,Consulate General of India,['UNITED KINGDOM'],['Consulate General of India Edinburgh United Kingdom' 'http://www.cgiedinburgh.gov.in' '']
International,Consulate General of India,['UNITED STATES'],['Consulate General of India New York USA' 'https://indiainnewyork.gov.in' '']
International,Consulate General of India,['UNITED STATES'],['Consulate General of India Houston USA' 'http://cgihouston.gov.in' '']
International,Consulate General of India,['UNITED STATES'],['Consulate General of India San Fransisco USA' 'https://www.cgisf.gov.in' '']
International,Consulate General of India,['UNITED STATES'],['Consulate General of India Chicago USA' 'http://www.cgichicago.gov.in' '']
International,Consulate General of India,['UNITED STATES'],['Consulate General of India Atlanta USA' 'http://www.indiainatlanta.gov.in' '']
International,Consulate General of India,['VIET NAM'],['Consulate General of India Ho Chi Minh City Vietnam' 'http://www.cgihcmc.gov.in' '']
